latitude,longitude,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
 -32.5500, 150.0000,2019-06-13,    0.0,25, 17.7,25,  7.2,25,  9.9,25,  7.2,26,  1.9,25,  1.2,26,  1.9,25, 0.8,26,  3.7,25, 48.9,26, 97.5,26,  1.6,26,  2.3,26, 0.4,26, 1.3,26, 0.9,26,1019.1,25,""
 -32.5500, 150.0000,2019-06-14,    1.0,25, 15.5,25,  1.9,25,  7.8,25,  6.3,26,  1.4,25,  1.5,26,  1.4,25, 1.2,26,  9.8,25, 44.3,26,100.0,26,  1.5,26,  2.2,26, 0.6,26, 1.9,26, 1.2,26,1021.3,25,""
 -32.5500, 150.0000,2019-06-15,    0.6,25, 14.3,25, -1.5,25,  7.7,25,  4.9,26,  0.7,25,  1.5,26,  0.7,25, 1.1,26,  9.5,25, 47.3,26,100.0,26,  1.2,26,  1.8,26, 0.8,26, 1.5,26, 1.1,26,1022.6,25,""
 -32.5500, 150.0000,2019-06-16,    0.0,25, 11.5,25, -0.4,25,  8.0,25,  3.1,26,  0.5,25,  1.2,26,  0.5,25, 0.9,26,  5.6,25, 59.0,26,100.0,26,  0.9,26,  1.1,26, 0.9,26, 0.9,26, 0.9,26,1021.3,25,""
 -32.5500, 150.0000,2019-06-17,    0.0,25, 13.8,25,  2.0,25,  9.1,25,  3.9,26,  0.8,25,  1.3,26,  0.8,25, 1.0,26,  6.6,25, 57.7,26,100.0,26,  1.0,26,  1.4,26, 0.9,26, 1.2,26, 1.0,26,1021.3,25,""
 -32.5500, 150.0000,2019-06-18,    0.0,25, 13.3,25,  5.8,25, 10.4,25,  3.1,26,  0.6,25,  1.1,26,  0.6,25, 0.8,26,  4.0,25, 68.1,26,100.0,26,  0.9,26,  1.1,26, 0.8,26, 0.8,26, 0.8,26,1021.4,25,""
 -32.5500, 150.0000,2019-06-19,    0.1,25, 12.9,25, -1.1,25,  7.5,25,  4.3,26,  1.1,25,  1.6,26,  1.1,25, 1.6,26, 12.5,25, 50.4,26,100.0,26,  1.2,26,  1.6,26, 1.3,26, 1.8,26, 1.6,26,1023.2,25,""
 -32.5500, 150.0000,2019-06-20,    0.0,25, 13.7,25, -4.0,25,  6.7,25,  5.0,26,  1.4,25,  1.5,26,  1.4,25, 1.2,26, 10.4,25, 42.8,26,100.0,26,  1.3,26,  1.9,26, 0.8,26, 1.6,26, 1.2,26,1024.5,25,""
 -32.5500, 150.0000,2019-06-21,    0.0,25, 10.8,25, -1.9,25,  5.1,25,  5.3,26,  1.7,25,  1.6,26,  1.7,25, 1.4,26, 12.0,25, 39.4,26, 96.0,26,  1.4,26,  2.1,26, 0.5,26, 2.3,26, 1.4,26,1023.9,25,""
 -32.5500, 150.0000,2019-06-22,    0.0,25, 12.3,25, -5.6,25,  6.2,25,  4.4,26,  1.4,25,  1.5,26,  1.4,25, 1.2,26, 10.7,25, 43.4,26,100.0,26,  1.2,26,  1.7,26, 1.0,26, 1.4,26, 1.2,26,1027.1,25,""
 -32.5500, 150.0000,2019-06-23,    0.0,25, 12.1,25, -2.3,25,  7.0,25,  4.1,26,  1.0,25,  1.3,26,  1.0,25, 0.8,26,  7.2,25, 49.6,26,100.0,26,  1.1,26,  1.5,26, 0.7,26, 0.9,26, 0.8,26,1027.2,25,""
 -32.5500, 150.0000,2019-06-24,    0.4,25, 12.9,25,  2.7,25,  9.6,25,  3.0,26,  1.2,25,  1.4,26,  1.2,25, 1.1,26,  9.2,25, 64.6,26,100.0,26,  0.9,26,  1.1,26, 1.1,26, 1.1,26, 1.1,26,1030.3,25,""
 -32.5500, 150.0000,2019-06-25,    0.1,25, 13.2,25,  5.6,25, 11.3,25,  2.1,26,  1.4,25,  1.4,26,  1.4,25, 0.6,26,  8.2,25, 74.5,26,100.0,26,  0.8,26,  0.9,26, 0.7,26, 0.7,26, 0.7,26,1033.5,25,""
 -32.5500, 150.0000,2019-06-26,    0.0,25, 14.8,25,  8.1,25, 11.7,25,  3.4,26,  1.3,25,  1.5,26,  1.3,25, 1.3,26,  9.8,25, 69.5,26,100.0,26,  1.1,26,  1.4,26, 1.1,26, 1.4,26, 1.3,26,1035.6,25,""
 -32.5500, 150.0000,2019-06-27,    0.1,25, 16.1,25,  4.9,25, 11.1,25,  4.2,26,  1.3,25,  1.5,26,  1.3,25, 1.4,26, 11.0,25, 60.7,26,100.0,26,  1.1,26,  1.5,26, 1.4,26, 1.5,26, 1.4,26,1035.4,25,""
 -32.5500, 150.0000,2019-06-28,    0.0,25, 17.3,25,  4.3,25, 10.6,25,  5.4,26,  1.5,25,  1.6,26,  1.5,25, 1.5,26, 11.4,25, 53.7,26,100.0,26,  1.4,26,  1.9,26, 1.2,26, 1.9,26, 1.5,26,1034.0,25,""
 -32.5500, 150.0000,2019-06-29,    0.0,25, 18.0,25,  2.6,25,  9.5,25,  6.6,26,  1.3,25,  1.6,26,  1.3,25, 1.5,26, 11.0,25, 46.1,26,100.0,26,  1.6,26,  2.2,26, 0.8,26, 2.1,26, 1.5,26,1028.6,25,""
 -32.5500, 150.0000,2019-06-30,    1.1,25, 13.6,25,  4.7,25,  8.4,25,  5.0,26,  1.5,25,  1.5,26,  1.5,25, 1.2,26,  9.8,25, 54.0,26, 98.4,26,  1.3,26,  1.9,26, 0.6,26, 1.9,26, 1.2,26,1023.1,25,""
 -32.5500, 150.0000,2019-07-01,    0.0,25, 16.5,25, -3.1,25,  6.0,25,  7.7,26,  1.4,25,  1.6,26,  1.4,25, 1.1,26,  9.1,25, 32.0,26,100.0,26,  1.8,26,  2.8,26, 0.4,26, 1.7,26, 1.1,26,1026.2,25,""
 -32.5500, 150.0000,2019-07-02,    0.0,25, 18.9,25,  0.6,25,  7.2,25,  9.1,26,  1.1,25,  1.8,26,  1.1,25, 1.5,26, 11.6,25, 33.0,26,100.0,26,  2.0,26,  3.1,26, 0.4,26, 2.7,26, 1.5,26,1022.9,25,""
 -32.5500, 150.0000,2019-07-03,    0.0,25, 16.4,25, -3.2,25,  7.3,25,  6.3,26,  1.2,25,  1.7,26,  1.2,25, 1.4,26, 11.2,25, 39.2,26,100.0,26,  1.6,26,  2.3,26, 0.8,26, 1.9,26, 1.4,26,1028.5,25,""
 -32.5500, 150.0000,2019-07-04,    0.0,25, 15.1,25,  7.1,25, 10.6,25,  4.5,26,  1.7,25,  1.3,26,  1.7,25, 0.9,26,  6.7,25, 61.8,26,100.0,26,  1.2,26,  1.6,26, 0.7,26, 1.2,26, 0.9,26,1034.6,25,""
 -32.5500, 150.0000,2019-07-05,    0.5,25, 15.5,25,  7.2,25, 11.3,25,  4.1,26,  1.4,25,  1.4,26,  1.4,25, 1.3,26,  9.7,25, 64.2,26,100.0,26,  1.2,26,  1.6,26, 1.0,26, 1.6,26, 1.3,26,1035.4,25,""
 -32.5500, 150.0000,2019-07-06,    0.2,25, 14.8,25,  6.9,25, 10.5,25,  4.3,26,  1.4,25,  1.3,26,  1.4,25, 0.9,26,  7.0,25, 62.4,26,100.0,26,  1.2,26,  1.6,26, 0.7,26, 1.2,26, 0.9,26,1035.9,25,""
 -32.5500, 150.0000,2019-07-07,    0.0,25, 16.6,25,  7.2,25, 10.9,25,  5.3,26,  1.3,25,  1.4,26,  1.3,25, 1.1,26,  7.9,25, 57.7,26,100.0,26,  1.3,26,  1.9,26, 0.7,26, 1.5,26, 1.1,26,1034.1,25,""
 -32.5500, 150.0000,2019-07-08,    1.4,25, 13.6,25,  6.9,25, 11.8,25,  2.1,26,  0.6,25,  1.1,26,  0.6,25, 0.6,26,  3.9,25, 75.8,26,100.0,26,  0.7,26,  0.8,26, 0.7,26, 0.7,26, 0.7,26,1027.3,25,""
 -32.5500, 150.0000,2019-07-09,    0.0,25, 13.9,25,  3.2,25,  8.9,25,  4.4,26,  1.6,25,  1.5,26,  1.6,25, 1.4,26, 11.2,25, 56.1,26,100.0,26,  1.3,26,  1.7,26, 1.1,26, 1.8,26, 1.4,26,1023.2,25,""
 -32.5500, 150.0000,2019-07-10,    0.0,25, 12.3,25, -1.7,25,  7.1,25,  4.2,26,  1.6,25,  1.4,26,  1.6,25, 1.0,26,  8.8,25, 49.7,26,100.0,26,  1.2,26,  1.6,26, 0.7,26, 1.3,26, 1.0,26,1021.0,25,""
 -32.5500, 150.0000,2019-07-11,    0.0,25, 14.4,25,  1.3,25,  8.6,25,  4.6,26,  3.3,25,  1.6,26,  3.3,25, 1.6,26, 12.3,25, 52.5,26,100.0,26,  1.3,26,  1.8,26, 1.3,26, 1.9,26, 1.6,26,1015.8,25,""
 -32.5500, 150.0000,2019-07-12,    0.0,25, 14.4,25,  4.7,25,  8.5,25,  5.5,26,  2.0,25,  1.4,26,  2.0,25, 0.9,26,  6.5,25, 51.8,26, 99.6,26,  1.4,26,  2.0,26, 0.5,26, 1.2,26, 0.9,26,1019.0,25,""
 -32.5500, 150.0000,2019-07-13,    0.2,25,  9.9,25,  5.2,25,  7.9,25,  3.4,26,  2.4,25,  1.4,26,  2.4,25, 1.1,26,  9.1,25, 64.8,26, 89.4,26,  1.2,26,  1.6,26, 0.7,26, 1.6,26, 1.1,26,1017.3,25,""
 -32.5500, 150.0000,2019-07-14,    0.0,25, 10.4,25,  0.1,25,  6.3,25,  4.3,26,  2.5,25,  1.5,26,  2.5,25, 1.4,26, 11.5,25, 50.0,26,100.0,26,  1.3,26,  1.8,26, 0.7,26, 2.1,26, 1.4,26,1025.3,25,""
 -32.5500, 150.0000,2019-07-15,    0.2,25, 12.1,25,  4.3,25,  7.9,25,  4.5,26,  1.9,25,  1.4,26,  1.9,25, 1.1,26,  8.3,25, 56.0,26, 95.2,26,  1.3,26,  1.8,26, 0.6,26, 1.5,26, 1.1,26,1019.9,25,""
 -32.5500, 150.0000,2019-07-16,    0.0,25, 14.9,25,  2.3,25,  7.7,25,  6.1,26,  1.9,25,  1.5,26,  1.9,25, 1.2,26,  9.4,25, 45.5,26,100.0,26,  1.6,26,  2.3,26, 0.5,26, 1.9,26, 1.2,26,1022.5,25,""
 -32.5500, 150.0000,2019-07-17,    0.0,25, 14.0,25,  3.3,25,  8.0,25,  5.4,26,  2.2,25,  1.5,26,  2.2,25, 1.3,26, 10.2,25, 50.1,26,100.0,26,  1.5,26,  2.1,26, 0.6,26, 2.0,26, 1.3,26,1021.7,25,""
 -32.5500, 150.0000,2019-07-18,    0.0,25, 14.1,25,  4.7,25,  8.0,25,  5.8,26,  2.2,25,  1.7,26,  2.2,25, 1.7,26, 12.5,25, 49.8,26, 93.7,26,  1.6,26,  2.3,26, 0.7,26, 2.8,26, 1.7,26,1019.5,25,""
 -32.5500, 150.0000,2019-07-19,    0.0,25, 15.4,25, -1.3,25,  7.2,25,  6.1,26,  1.2,25,  1.8,26,  1.2,25, 2.0,26, 14.3,25, 41.2,26,100.0,26,  1.7,26,  2.4,26, 1.3,26, 2.6,26, 2.0,26,1023.1,25,""
 -32.5500, 150.0000,2019-07-20,    0.0,25, 17.6,25, -2.3,25,  6.9,25,  7.7,26,  1.7,25,  1.9,26,  1.7,25, 1.9,26, 13.9,25, 34.3,26,100.0,26,  2.0,26,  2.9,26, 0.9,26, 2.9,26, 1.9,26,1025.1,25,""
 -32.5500, 150.0000,2019-07-21,    0.0,25, 19.3,25, -2.5,25,  6.1,25,  9.7,26,  1.9,25,  2.0,26,  1.9,25, 2.0,26, 14.3,25, 27.3,26,100.0,26,  2.4,26,  3.6,26, 0.5,26, 3.6,26, 2.0,26,1020.5,25,""
 -32.5500, 150.0000,2019-07-22,    0.0,25, 20.1,25,  4.4,25,  7.6,25, 10.8,26,  1.6,25,  1.9,26,  1.6,25, 1.7,26, 11.6,25, 32.3,26, 90.9,26,  2.4,26,  3.6,26, 0.3,26, 3.1,26, 1.7,26,1019.6,25,""
 -32.5500, 150.0000,2019-07-23,    0.0,25, 17.8,25, -0.9,25,  6.5,25,  8.6,26,  2.8,25,  2.0,26,  2.8,25, 2.1,26, 14.7,25, 31.9,26,100.0,26,  2.2,26,  3.2,26, 0.7,26, 3.5,26, 2.1,26,1020.9,25,""
 -32.5500, 150.0000,2019-07-24,    0.0,25, 15.7,25,  5.9,25,  7.7,25,  7.5,26,  2.0,25,  1.8,26,  2.0,25, 2.0,26, 13.2,25, 43.2,26, 83.0,26,  2.0,26,  2.9,26, 0.5,26, 3.4,26, 1.9,26,1021.9,25,""
 -32.5500, 150.0000,2019-07-25,    0.0,25, 16.9,25, -2.0,25,  7.3,25,  6.9,26,  2.1,25,  1.9,26,  2.1,25, 2.1,26, 14.9,25, 37.9,26,100.0,26,  1.9,26,  2.7,26, 1.4,26, 2.8,26, 2.1,26,1027.4,25,""
 -32.5500, 150.0000,2019-07-26,    0.0,25, 16.9,25,  0.2,25,  7.5,25,  7.2,26,  1.3,25,  1.6,26,  1.3,25, 1.1,26,  8.0,25, 39.0,26,100.0,26,  1.8,26,  2.6,26, 0.5,26, 1.7,26, 1.1,26,1023.9,25,""
 -32.5500, 150.0000,2019-07-27,    0.0,25, 17.1,25,  0.6,25,  7.7,25,  7.2,26,  1.7,25,  1.8,26,  1.7,25, 2.0,26, 13.8,25, 39.5,26,100.0,26,  1.9,26,  2.8,26, 1.0,26, 2.9,26, 2.0,26,1024.5,25,""
 -32.5500, 150.0000,2019-07-28,    0.0,25, 17.0,25,  0.6,25,  8.3,25,  6.6,26,  2.0,25,  1.8,26,  2.0,25, 1.9,26, 13.2,25, 42.9,26,100.0,26,  1.8,26,  2.5,26, 1.2,26, 2.5,26, 1.9,26,1026.7,25,""
 -32.5500, 150.0000,2019-07-29,    0.0,25, 18.0,25, -1.3,25,  6.6,25,  8.5,26,  2.0,25,  1.8,26,  2.0,25, 1.5,26, 10.9,25, 32.0,26,100.0,26,  2.1,26,  3.2,26, 0.5,26, 2.5,26, 1.5,26,1024.1,25,""
 -32.5500, 150.0000,2019-07-30,    0.0,25, 14.4,25,  5.4,25, 10.2,25,  4.0,26,  1.1,25,  1.1,26,  1.1,25, 0.8,26,  3.6,25, 62.2,26,100.0,26,  1.1,26,  1.4,26, 0.7,26, 0.8,26, 0.8,26,1024.4,25,""
 -32.5500, 150.0000,2019-07-31,    0.0,25, 14.3,25,  4.3,25,  9.3,25,  4.5,26,  1.8,25,  1.3,26,  1.8,25, 1.2,26,  6.0,25, 57.1,26,100.0,26,  1.3,26,  1.7,26, 0.7,26, 1.7,26, 1.2,26,1030.5,25,""
 -32.5500, 150.0000,2019-08-01,    0.0,25, 16.5,25,  1.1,25,  9.4,25,  5.2,26,  1.7,25,  2.1,26,  1.7,25, 1.6,26, 11.6,25, 50.1,26,100.0,26,  1.5,26,  2.0,26, 1.4,26, 1.8,26, 1.6,26,1031.3,25,""
 -32.5500, 150.0000,2019-08-02,    0.0,25, 16.3,25, -0.1,25,  8.6,25,  5.6,26,  1.6,25,  2.3,26,  1.6,25, 2.1,26, 14.6,25, 46.4,26,100.0,26,  1.7,26,  2.3,26, 1.8,26, 2.4,26, 2.1,26,1031.8,25,""
 -32.5500, 150.0000,2019-08-03,    0.0,25, 18.2,25, -1.5,25,  7.5,25,  7.7,26,  1.6,25,  2.6,26,  1.6,25, 2.2,26, 14.8,25, 35.9,26,100.0,26,  2.1,26,  3.1,26, 1.3,26, 3.0,26, 2.2,26,1030.5,25,""
 -32.5500, 150.0000,2019-08-04,    0.0,25, 18.2,25, -0.5,25,  6.4,25,  9.1,26,  2.1,25,  2.8,26,  2.1,25, 2.2,26, 15.0,25, 30.6,26,100.0,26,  2.4,26,  3.5,26, 0.7,26, 3.8,26, 2.2,26,1029.5,25,""
 -32.5500, 150.0000,2019-08-05,    0.0,25, 19.1,25, -1.1,25,  6.7,25,  9.3,26,  1.9,25,  2.9,26,  1.9,25, 2.3,26, 15.4,25, 30.3,26,100.0,26,  2.5,26,  3.6,26, 0.9,26, 3.8,26, 2.3,26,1026.6,25,""
 -32.5500, 150.0000,2019-08-06,    0.0,25, 18.7,25, -4.0,25,  4.1,25, 10.9,26,  2.6,25,  3.2,26,  2.6,25, 2.5,26, 17.1,25, 19.0,26, 90.2,26,  3.0,26,  4.4,26, 0.4,26, 4.6,26, 2.5,26,1023.0,25,""
 -32.5500, 150.0000,2019-08-07,    0.0,25, 19.4,25, -3.7,25,  4.5,25, 11.1,26,  2.9,25,  2.9,26,  2.9,25, 1.7,26, 12.4,25, 20.0,26, 96.8,26,  2.8,26,  4.3,26, 0.3,26, 3.2,26, 1.7,26,1017.2,25,""
 -32.5500, 150.0000,2019-08-08,    0.0,25, 17.3,25,  4.2,25,  6.7,25,  9.3,26,  3.3,25,  2.6,26,  3.3,25, 1.9,26, 12.2,25, 33.9,26, 81.3,26,  2.4,26,  3.5,26, 0.4,26, 3.3,26, 1.8,26,1007.4,25,""
 -32.5500, 150.0000,2019-08-09,    0.0,25, 11.7,25,  5.4,25,  6.6,25,  5.8,26,  2.8,25,  2.0,26,  2.8,25, 1.6,26, 10.9,25, 48.0,26, 73.6,26,  1.8,26,  2.6,26, 0.5,26, 2.7,26, 1.6,26,1006.6,25,""
 -32.5500, 150.0000,2019-08-10,    0.0,25,  7.6,25,  0.6,25,  6.4,25,  2.8,26,  1.8,25,  1.6,26,  1.8,25, 1.1,26,  8.6,25, 61.4,26,100.0,26,  1.1,26,  1.5,26, 0.8,26, 1.5,26, 1.1,26,1006.1,25,""
 -32.5500, 150.0000,2019-08-11,    2.7,25,  7.9,25,  2.4,25,  7.1,25,  2.6,26,  1.4,25,  1.3,26,  1.4,25, 0.8,26,  4.7,25, 66.7,26, 97.8,26,  1.0,26,  1.3,26, 0.7,26, 0.9,26, 0.8,26,1007.6,25,""
 -32.5500, 150.0000,2019-08-12,    3.2,25, 13.8,25, -0.1,25,  7.1,25,  5.4,26,  1.6,25,  2.3,26,  1.6,25, 2.2,26, 15.2,25, 45.0,26,100.0,26,  1.8,26,  2.5,26, 1.6,26, 2.8,26, 2.2,26,1021.2,25,""
 -32.5500, 150.0000,2019-08-13,    0.0,25, 14.6,25, -1.6,25,  6.0,25,  6.7,26,  2.4,25,  2.6,26,  2.4,25, 2.5,26, 16.9,25, 36.1,26,100.0,26,  2.2,26,  3.0,26, 1.5,26, 3.5,26, 2.5,26,1027.6,25,""
 -32.5500, 150.0000,2019-08-14,    0.0,25, 16.3,25, -4.0,25,  5.0,25,  8.3,26,  1.9,25,  2.9,26,  1.9,25, 2.6,26, 17.5,25, 27.0,26,100.0,26,  2.5,26,  3.6,26, 1.1,26, 4.0,26, 2.6,26,1030.2,25,""
 -32.5500, 150.0000,2019-08-15,    0.0,25, 16.7,25, -2.9,25,  4.7,25,  9.1,26,  2.7,25,  2.9,26,  2.7,25, 2.5,26, 17.1,25, 24.7,26, 95.3,26,  2.7,26,  3.9,26, 0.7,26, 4.3,26, 2.5,26,1027.9,25,""
 -32.5500, 150.0000,2019-08-16,    0.0,25, 20.2,25, -3.4,25,  5.4,25, 10.9,26,  3.0,25,  3.2,26,  3.0,25, 2.7,26, 17.3,25, 22.8,26,100.0,26,  3.0,26,  4.4,26, 0.8,26, 4.5,26, 2.7,26,1022.6,25,""
 -32.5500, 150.0000,2019-08-17,    0.0,25, 20.2,25,  3.4,25,  5.6,25, 12.6,26,  2.8,25,  3.3,26,  2.8,25, 3.0,26, 17.8,25, 23.7,26, 71.9,26,  3.2,26,  4.7,26, 0.4,26, 5.6,26, 3.0,26,1019.8,25,""
 -32.5500, 150.0000,2019-08-18,    0.0,25, 22.9,25,  0.8,25,  8.3,25, 11.5,26,  4.0,25,  3.3,26,  4.0,25, 2.7,26, 16.4,25, 29.7,26,100.0,26,  3.0,26,  4.3,26, 1.2,26, 4.2,26, 2.7,26,1020.4,25,""
 -32.5500, 150.0000,2019-08-19,    0.0,25, 11.6,25,  3.4,25,  6.1,25,  5.8,26,  3.9,25,  2.2,26,  3.9,25, 1.9,26, 13.2,25, 44.7,26, 78.3,26,  2.0,26,  2.7,26, 0.6,26, 3.3,26, 1.9,26,1019.2,25,""
 -32.5500, 150.0000,2019-08-20,    0.0,25, 14.9,25, -0.3,25,  6.3,25,  6.9,26,  3.8,25,  2.6,26,  3.8,25, 2.6,26, 17.0,25, 37.2,26,100.0,26,  2.3,26,  3.1,26, 1.5,26, 3.6,26, 2.6,26,1027.0,25,""
 -32.5500, 150.0000,2019-08-21,    0.0,25, 15.0,25,  5.7,25,  7.7,25,  7.0,26,  3.8,25,  2.2,26,  3.8,25, 1.7,26, 10.6,25, 45.2,26, 84.1,26,  2.1,26,  2.9,26, 0.5,26, 2.9,26, 1.7,26,1021.9,25,""
 -32.5500, 150.0000,2019-08-22,    0.0,25, 15.5,25,  8.9,25,  8.0,25,  7.8,26,  2.5,25,  2.4,26,  2.5,25, 2.3,26, 14.0,25, 45.5,26, 70.2,26,  2.5,26,  3.4,26, 0.5,26, 4.2,26, 2.3,26,1017.1,25,""
 -32.5500, 150.0000,2019-08-23,    0.0,25, 16.7,25, -0.6,25,  5.8,25,  8.6,26,  2.6,25,  2.9,26,  2.6,25, 2.8,26, 17.7,25, 30.5,26, 99.2,26,  2.7,26,  3.7,26, 1.2,26, 4.2,26, 2.7,26,1027.8,25,""
 -32.5500, 150.0000,2019-08-24,    0.0,25, 20.8,25, -1.6,25,  5.3,25, 12.0,26,  3.4,25,  3.5,26,  3.4,25, 3.2,26, 19.6,25, 21.6,26, 97.6,26,  3.4,26,  4.9,26, 1.1,26, 5.4,26, 3.2,26,1023.9,25,""
 -32.5500, 150.0000,2019-08-25,    0.0,25, 20.8,25,  3.0,25,  5.4,25, 13.2,26,  3.5,25,  3.4,26,  3.5,25, 3.0,26, 17.6,25, 22.0,26, 71.3,26,  3.4,26,  5.0,26, 0.3,26, 5.6,26, 3.0,26,1019.5,25,""
 -32.5500, 150.0000,2019-08-26,    0.0,25, 19.4,25,  5.5,25, 11.0,25,  7.1,26,  2.3,25,  2.4,26,  2.3,25, 2.4,26, 14.0,25, 48.9,26,100.0,26,  2.3,26,  2.9,26, 1.8,26, 3.0,26, 2.4,26,1021.9,25,""
 -32.5500, 150.0000,2019-08-27,    0.0,25, 19.5,25,  6.6,25, 11.1,25,  7.4,26,  2.7,25,  2.4,26,  2.7,25, 2.2,26, 12.8,25, 49.0,26,100.0,26,  2.3,26,  3.0,26, 1.4,26, 3.0,26, 2.2,26,1022.4,25,""
 -32.5500, 150.0000,2019-08-28,    0.0,25, 18.2,25,  2.9,25, 10.0,25,  6.4,26,  2.5,25,  2.6,26,  2.5,25, 3.1,26, 18.3,25, 47.9,26,100.0,26,  2.4,26,  3.0,26, 2.9,26, 3.3,26, 3.1,26,1022.1,25,""
 -32.5500, 150.0000,2019-08-29,    0.0,25, 15.6,25,  1.1,25,  6.8,25,  7.2,26,  2.8,25,  2.3,26,  2.8,25, 1.9,26, 12.3,25, 38.4,26,100.0,26,  2.2,26,  3.1,26, 0.6,26, 3.2,26, 1.9,26,1022.9,25,""
 -32.5500, 150.0000,2019-08-30,    0.0,25, 11.8,25,  4.1,25,  8.7,25,  3.5,26,  2.6,25,  1.6,26,  2.6,25, 1.6,26,  8.2,25, 62.9,26,100.0,26,  1.4,26,  1.7,26, 1.3,26, 1.8,26, 1.6,26,1024.8,25,""
 -32.5500, 150.0000,2019-08-31,    0.0,25, 15.6,25,  4.3,25, 10.5,25,  4.2,26,  2.0,25,  1.7,26,  2.0,25, 1.7,26,  8.4,25, 59.3,26,100.0,26,  1.5,26,  1.8,26, 1.7,26, 1.8,26, 1.7,26,1025.0,25,""
 -32.5500, 150.0000,2019-09-01,    0.0,25, 20.5,25,  1.8,25,  9.9,25,  8.1,26,  2.9,25,  3.6,26,  2.9,25, 3.4,26, 19.2,25, 41.1,26,100.0,26,  2.8,26,  3.6,26, 2.9,26, 3.8,26, 3.3,26,1023.6,25,""
 -32.5500, 150.0000,2019-09-02,    0.0,25, 20.7,25,  3.1,25,  7.5,25, 11.0,26,  3.6,25,  4.2,26,  3.6,25, 3.6,26, 20.2,25, 30.7,26, 98.3,26,  3.3,26,  4.6,26, 1.8,26, 5.3,26, 3.6,26,1019.9,25,""
 -32.5500, 150.0000,2019-09-03,    0.0,25, 24.4,25,  2.8,25,  6.2,25, 15.8,26,  4.1,25,  4.9,26,  4.1,25, 3.1,26, 17.4,25, 20.3,26, 83.0,26,  3.9,26,  5.7,26, 0.3,26, 5.9,26, 3.1,26,1019.9,25,""
 -32.5500, 150.0000,2019-09-04,    0.0,25, 26.0,25,  5.8,25,  6.8,25, 18.0,26,  5.3,25,  5.5,26,  5.3,25, 4.0,26, 20.6,25, 20.2,26, 73.8,26,  4.4,26,  6.2,26, 0.6,26, 7.3,26, 3.9,26,1017.4,25,""
 -32.5500, 150.0000,2019-09-05,    0.0,25, 26.9,25,  4.7,25,  7.5,25, 17.9,26,  5.3,25,  5.5,26,  5.3,25, 4.0,26, 20.4,25, 21.2,26, 87.8,26,  4.4,26,  6.2,26, 0.9,26, 6.9,26, 3.9,26,1017.4,25,""
 -32.5500, 150.0000,2019-09-06,    0.0,25, 28.6,25,  5.8,25,  9.3,25, 18.6,26,  5.7,25,  5.3,26,  5.7,25, 3.0,26, 15.2,25, 23.8,26,100.0,26,  4.1,26,  5.9,26, 0.4,26, 5.6,26, 3.0,26,1008.5,25,""
 -32.5500, 150.0000,2019-09-07,    1.8,25, 12.2,25,  5.5,25,  7.9,25,  4.8,26,  4.2,25,  2.5,26,  4.2,25, 2.4,26, 14.8,25, 55.6,26, 87.5,26,  2.1,26,  2.7,26, 1.6,26, 3.2,26, 2.4,26,1014.1,25,""
 -32.5500, 150.0000,2019-09-08,    0.0,25, 14.1,25,  6.3,25,  6.3,25,  7.9,26,  3.9,25,  3.2,26,  3.9,25, 2.9,26, 17.2,25, 39.2,26, 66.0,26,  2.8,26,  3.8,26, 1.0,26, 4.8,26, 2.9,26,1016.3,25,""
 -32.5500, 150.0000,2019-09-09,    0.2,25, 11.5,25,  3.9,25,  5.6,25,  6.3,26,  3.8,25,  2.7,26,  3.8,25, 2.2,26, 14.0,25, 41.3,26, 69.4,26,  2.4,26,  3.2,26, 0.5,26, 3.8,26, 2.2,26,1014.3,25,""
 -32.5500, 150.0000,2019-09-10,    0.0,25, 16.6,25, -1.0,25,  5.6,25,  8.6,26,  2.8,25,  3.6,26,  2.8,25, 3.0,26, 18.4,25, 29.7,26, 98.6,26,  2.9,26,  4.0,26, 1.4,26, 4.4,26, 2.9,26,1025.0,25,""
 -32.5500, 150.0000,2019-09-11,    0.0,25, 19.8,25, -0.1,25,  8.5,25,  8.4,26,  3.9,25,  3.9,26,  3.9,25, 3.8,26, 21.4,25, 36.8,26,100.0,26,  3.1,26,  4.0,26, 3.2,26, 4.2,26, 3.7,26,1031.5,25,""
 -32.5500, 150.0000,2019-09-12,    0.0,25, 22.4,25,  0.7,25,  5.3,25, 14.0,26,  4.4,25,  4.6,26,  4.4,25, 3.1,26, 17.9,25, 19.6,26, 82.5,26,  3.9,26,  5.5,26, 0.4,26, 5.8,26, 3.1,26,1026.6,25,""
 -32.5500, 150.0000,2019-09-13,    0.0,25, 23.3,25,  5.5,25,  6.5,25, 15.3,26,  4.1,25,  5.0,26,  4.1,25, 4.2,26, 21.9,25, 22.7,26, 72.0,26,  4.2,26,  5.9,26, 1.2,26, 7.0,26, 4.1,26,1024.4,25,""
